Datum (Gastag, 6:00–6:00);VHP-Index [Eurocent/kWh];VHP-Index inkl. (+2%) [Eurocent/kWh];VHP-Index inkl. (-2%) [Eurocent/kWh];RE-Preis Min. (inkl. Transportkosten) [Eurocent/kWh];RE-Preis Max. (inkl. Transportkosten) [Eurocent/kWh];Transportkostenanteil Einkauf [Eurocent/kWh];Transportkostenanteil Verkauf [Eurocent/kWh];Preis fuer neg. Ausgleichsenergie [Eurocent/kWh];Preis fuer pos. Ausgleichsenergie [Eurocent/kWh];Preis fuer neg. Ausgleichsenergie [Euro/MWh];Preis fuer pos. Ausgleichsenergie [Euro/MWh]
23.03.2020;0,8996;0,9176;0,8816;0,7675;0;0;0;0,7675;0,9176;7,675;9,176
24.03.2020;0,8438;0,8607;0,8269;0,74;0;0;0;0,74;0,8607;7,4;8,607
25.03.2020;0,8518;0,8688;0,8348;0,765;0;0;0;0,765;0,8688;7,65;8,688
26.03.2020;0,8334;0,8501;0,8167;0,765;0;0;0;0,765;0,8501;7,65;8,501
27.03.2020;0,8041;0,8202;0,788;0,72;0;0;0;0,72;0,8202;7,2;8,202
28.03.2020;0,7461;0,761;0,7312;0,585;0;0;0;0,585;0,761;5,85;7,61
29.03.2020;0,7707;0,7861;0,7553;0,68;0;0;0;0,68;0,7861;6,8;7,861
30.03.2020;0,7959;0,8118;0,78;0;0,88;0;0;0,78;0,88;7,8;8,8
31.03.2020;0,7678;0,7832;0,7524;0,6025;0;0;0;0,6025;0,7832;6,025;7,832
01.04.2020;0,7903;0,8061;0,7745;0,695;0,83;0;0;0,695;0,83;6,95;8,3
02.04.2020;0,745;0,7599;0,7301;0,6175;0,82;0;0;0,6175;0,82;6,175;8,2
03.04.2020;0,7582;0,7734;0,743;0,6725;0;0;0;0,6725;0,7734;6,725;7,734
04.04.2020;0,7212;0,7356;0,7068;0,62;0;0;0;0,62;0,7356;6,2;7,356
05.04.2020;0,7091;0,7233;0,6949;0,6125;0;0;0;0,6125;0,7233;6,125;7,233
06.04.2020;0,7085;0,7227;0,6943;0,64;0;0;0;0,64;0,7227;6,4;7,227
07.04.2020;0,7311;0,7457;0,7165;0,675;0;0;0;0,675;0,7457;6,75;7,457
08.04.2020;0,7593;0,7745;0,7441;0,68;0;0;0;0,68;0,7745;6,8;7,745
09.04.2020;0,7357;0,7504;0,721;0,665;0;0;0;0,665;0,7504;6,65;7,504
10.04.2020;0,7241;0,7386;0,7096;0,655;0;0;0;0,655;0,7386;6,55;7,386
11.04.2020;0,721;0,7354;0,7066;0,6575;0;0;0;0,6575;0,7354;6,575;7,354
12.04.2020;0,7095;0,7237;0,6953;0,6425;0;0;0;0,6425;0,7237;6,425;7,237
13.04.2020;0,7262;0,7407;0,7117;0,635;0;0;0;0,635;0,7407;6,35;7,407
14.04.2020;0,7535;0,7686;0,7384;0,66;0;0;0;0,66;0,7686;6,6;7,686
15.04.2020;0,7396;0,7544;0,7248;0,65;0;0;0;0,65;0,7544;6,5;7,544
16.04.2020;0,7127;0,727;0,6984;0,6425;0;0;0;0,6425;0,727;6,425;7,27
17.04.2020;0,7054;0,7195;0,6913;0,6225;0;0;0;0,6225;0,7195;6,225;7,195
18.04.2020;0,6805;0,6941;0,6669;0,5975;0;0;0;0,5975;0,6941;5,975;6,941
19.04.2020;0,6819;0,6955;0,6683;0,6075;0,7725;0;0;0,6075;0,7725;6,075;7,725
20.04.2020;0,6815;0,6951;0,6679;0,6;0;0;0;0,6;0,6951;6;6,951
21.04.2020;0,663;0,6763;0,6497;0,5825;0,735;0;0;0,5825;0,735;5,825;7,35
22.04.2020;0,6435;0,6564;0,6306;0,605;0,73;0;0;0,605;0,73;6,05;7,3
23.04.2020;0,6483;0,6613;0,6353;0,59;0,71;0;0;0,59;0,71;5,9;7,1
24.04.2020;0,6188;0,6312;0,6064;0,4263;0;0;0,1037;0,4263;0,6312;4,263;6,312
25.04.2020;0,5882;0,6;0,5764;0,54;0;0;0;0,54;0,6;5,4;6
26.04.2020;0,5998;0,6118;0,5878;0;0;0;0;0,5878;0,6118;5,878;6,118
27.04.2020;0,596;0,6079;0,5841;0,57;0;0;0;0,57;0,6079;5,7;6,079
28.04.2020;0,6125;0,6248;0,6003;0,56;0;0;0;0,56;0,6248;5,6;6,248
29.04.2020;0,6235;0,636;0,611;0,56;0;0;0;0,56;0,636;5,6;6,36
30.04.2020;0,614;0,6263;0,6017;0,57;0,65;0;0;0,57;0,65;5,7;6,5
01.05.2020;0,6044;0,6165;0,5923;0,52;0;0;0;0,52;0,6165;5,2;6,165
02.05.2020;0,5987;0,6107;0,5867;0,5;0;0;0;0,5;0,6107;5;6,107
03.05.2020;0,6009;0,6129;0,5889;0,57;0;0;0;0,57;0,6129;5,7;6,129
04.05.2020;0,6093;0,6215;0,5971;0;0;0;0;0,5971;0,6215;5,971;6,215
05.05.2020;0,597;0,6089;0,5851;0,5475;0;0;0;0,5475;0,6089;5,475;6,089
06.05.2020;0,5941;0,606;0,5822;0,4825;0;0;0;0,4825;0,606;4,825;6,06
07.05.2020;0,5912;0,603;0,5794;0,5;0;0;0;0,5;0,603;5;6,03
08.05.2020;0,5758;0,5873;0,5643;0,5125;0;0;0;0,5125;0,5873;5,125;5,873
09.05.2020;0,5632;0,5745;0,5519;0,46;0;0;0;0,46;0,5745;4,6;5,745
10.05.2020;0,5603;0,5715;0,5491;0,4775;0;0;0;0,4775;0,5715;4,775;5,715
11.05.2020;0,5951;0,607;0,5832;0;0,66;0;0;0,5832;0,66;5,832;6,6
12.05.2020;0,6212;0,6336;0,6088;0;0;0;0;0,6088;0,6336;6,088;6,336
13.05.2020;0,585;0,5967;0,5733;0,4625;0;0;0;0,4625;0,5967;4,625;5,967
14.05.2020;0,553;0,5641;0,5419;0,4875;0;0;0;0,4875;0,5641;4,875;5,641
15.05.2020;0,5513;0,5623;0,5403;0,485;0;0;0;0,485;0,5623;4,85;5,623
16.05.2020;0,5252;0,5357;0,5147;0,465;0;0;0;0,465;0,5357;4,65;5,357
17.05.2020;0,5218;0,5322;0,5114;0,43;0;0;0;0,43;0,5322;4,3;5,322
18.05.2020;0,5188;0,5292;0,5084;0,3425;0;0;0,0975;0,3425;0,5292;3,425;5,292
19.05.2020;0,4867;0,4964;0,477;0,2;0;0;0;0,2;0,4964;2;4,964
20.05.2020;0,4684;0,4778;0,459;0,37;0;0;0;0,37;0,4778;3,7;4,778
21.05.2020;0,4279;0,4365;0,4193;0,215;0;0;0;0,215;0,4365;2,15;4,365
22.05.2020;0,3541;0,3612;0,347;0,2225;0;0;0;0,2225;0,3612;2,225;3,612
23.05.2020;0,3343;0,341;0,3276;0;0;0;0;0,3276;0,341;3,276;3,41
24.05.2020;0,3337;0,3404;0,327;0;0;0;0;0,327;0,3404;3,27;3,404
25.05.2020;0,3587;0,3659;0,3515;0;0;0;0;0,3515;0,3659;3,515;3,659
26.05.2020;0,3876;0,3954;0,3798;0;0;0;0;0,3798;0,3954;3,798;3,954
27.05.2020;0,4562;0,4653;0,4471;0,35;0;0;0;0,35;0,4653;3,5;4,653
28.05.2020;0,3924;0,4002;0,3846;0,32;0;0;0;0,32;0,4002;3,2;4,002
29.05.2020;0,3829;0,3906;0,3752;0,3225;0;0;0;0,3225;0,3906;3,225;3,906
30.05.2020;0,3684;0,3758;0,361;0,255;0;0;0;0,255;0,3758;2,55;3,758
31.05.2020;0,3736;0,3811;0,3661;0,32;0;0;0;0,32;0,3811;3,2;3,811
01.06.2020;0,3558;0,3629;0,3487;0,305;0;0;0;0,305;0,3629;3,05;3,629
02.06.2020;0,37;0,3774;0,3626;0,3025;0;0;0;0,3025;0,3774;3,025;3,774
03.06.2020;0,4474;0,4563;0,4385;0,36;0;0;0;0,36;0,4563;3,6;4,563
04.06.2020;0,4949;0,5048;0,485;0,435;0;0;0;0,435;0,5048;4,35;5,048
05.06.2020;0,4857;0,4954;0,476;0;0;0;0;0,476;0,4954;4,76;4,954
06.06.2020;0,5213;0,5317;0,5109;0,4525;0;0;0;0,4525;0,5317;4,525;5,317
07.06.2020;0,5284;0,539;0,5178;0;0;0;0;0,5178;0,539;5,178;5,39
08.06.2020;0,5282;0,5388;0,5176;0,4;0;0;0;0,4;0,5388;4;5,388
09.06.2020;0,5304;0,541;0,5198;0,4275;0;0;0;0,4275;0,541;4,275;5,41
10.06.2020;0,4832;0,4929;0,4735;0;0;0;0;0,4735;0,4929;4,735;4,929
11.06.2020;0,4643;0,4736;0,455;0;0;0;0;0,455;0,4736;4,55;4,736
12.06.2020;0,472;0,4814;0,4626;0;0;0;0;0,4626;0,4814;4,626;4,814
13.06.2020;0,5009;0,5109;0,4909;0;0;0;0;0,4909;0,5109;4,909;5,109
14.06.2020;0,4929;0,5028;0,483;0,43;0;0;0;0,43;0,5028;4,3;5,028
15.06.2020;0,5084;0,5186;0,4982;0,455;0;0;0;0,455;0,5186;4,55;5,186
16.06.2020;0,5379;0,5487;0,5271;0,465;0;0;0;0,465;0,5487;4,65;5,487
17.06.2020;0,5115;0,5217;0,5013;0,45;0;0;0;0,45;0,5217;4,5;5,217
18.06.2020;0,5004;0,5104;0,4904;0,47;0;0;0;0,47;0,5104;4,7;5,104
19.06.2020;0,5193;0,5297;0,5089;0;0;0;0;0,5089;0,5297;5,089;5,297
20.06.2020;0,5321;0,5427;0,5215;0,33;0;0;0;0,33;0,5427;3,3;5,427
21.06.2020;0,5334;0,5441;0,5227;0,45;0;0;0;0,45;0,5441;4,5;5,441
22.06.2020;0,5377;0,5485;0,5269;0,47;0;0;0;0,47;0,5485;4,7;5,485
23.06.2020;0,5312;0,5418;0,5206;0,485;0;0;0;0,485;0,5418;4,85;5,418
24.06.2020;0,5634;0,5747;0,5521;0,49;0;0;0;0,49;0,5747;4,9;5,747
25.06.2020;0,5558;0,5669;0,5447;0,45;0;0;0;0,45;0,5669;4,5;5,669
26.06.2020;0,511;0,5212;0,5008;0,45;0;0;0;0,45;0,5212;4,5;5,212
27.06.2020;0,4709;0,4803;0,4615;0,36;0;0;0;0,36;0,4803;3,6;4,803
28.06.2020;0,4682;0,4776;0,4588;0,25;0;0;0;0,25;0,4776;2,5;4,776
29.06.2020;0,4936;0,5035;0,4837;0;0;0;0;0,4837;0,5035;4,837;5,035
30.06.2020;0,5392;0,55;0,5284;0,5;0;0;0;0,5;0,55;5;5,5
01.07.2020;0,5939;0,6058;0,582;0,5275;0;0;0;0,5275;0,6058;5,275;6,058
02.07.2020;0,5882;0,6;0,5764;0;0;0;0;0,5764;0,6;5,764;6
03.07.2020;0,5559;0,567;0,5448;0,45;0;0;0;0,45;0,567;4,5;5,67
04.07.2020;0,5355;0,5462;0,5248;0,485;0;0;0;0,485;0,5462;4,85;5,462
05.07.2020;0,5374;0,5481;0,5267;0;0;0;0;0,5267;0,5481;5,267;5,481
06.07.2020;0,5529;0,564;0,5418;0;0;0;0;0,5418;0,564;5,418;5,64
07.07.2020;0,5808;0,5924;0,5692;0,5;0;0;0;0,5;0,5924;5;5,924
08.07.2020;0,6006;0,6126;0,5886;0;0;0;0;0,5886;0,6126;5,886;6,126
09.07.2020;0,5824;0,594;0,5708;0,5;0;0;0;0,5;0,594;5;5,94
10.07.2020;0,5509;0,5619;0,5399;0;0;0;0;0,5399;0,5619;5,399;5,619
11.07.2020;0,5034;0,5135;0,4933;0,46;0;0;0;0,46;0,5135;4,6;5,135
12.07.2020;0,5044;0,5145;0,4943;0;0;0;0;0,4943;0,5145;4,943;5,145
13.07.2020;0,5098;0,52;0,4996;0,335;0;0;0;0,335;0,52;3,35;5,2
14.07.2020;0,4975;0,5075;0,4876;0,3875;0;0;0;0,3875;0,5075;3,875;5,075
15.07.2020;0,4675;0,4769;0,4582;0,38;0;0;0;0,38;0,4769;3,8;4,769
16.07.2020;0,5042;0,5143;0,4941;0,45;0;0;0;0,45;0,5143;4,5;5,143
17.07.2020;0,4895;0,4993;0,4797;0,4;0;0;0;0,4;0,4993;4;4,993
18.07.2020;0,4945;0,5044;0,4846;0,36;0;0;0;0,36;0,5044;3,6;5,044
19.07.2020;0,4899;0,4997;0,4801;0,32;0;0;0;0,32;0,4997;3,2;4,997
20.07.2020;0,5001;0,5101;0,4901;0,4025;0;0;0;0,4025;0,5101;4,025;5,101
21.07.2020;0,4877;0,4975;0,4779;0;0;0;0;0,4779;0,4975;4,779;4,975
22.07.2020;0,4927;0,5026;0,4828;0,41;0;0;0;0,41;0,5026;4,1;5,026
23.07.2020;0,4894;0,4992;0,4796;0,445;0;0;0;0,445;0,4992;4,45;4,992
24.07.2020;0,5082;0,5184;0,498;0,4025;0;0;0;0,4025;0,5184;4,025;5,184
25.07.2020;0,4842;0,4939;0,4745;0,33;0;0;0;0,33;0,4939;3,3;4,939
26.07.2020;0,4806;0,4902;0,471;0,405;0;0;0;0,405;0,4902;4,05;4,902
27.07.2020;0,4971;0,507;0,4872;0,4225;0;0;0;0,4225;0,507;4,225;5,07
28.07.2020;0,4876;0,4974;0,4778;0,4475;0;0;0;0,4475;0,4974;4,475;4,974
29.07.2020;0,495;0,5049;0,4851;0;0;0;0;0,4851;0,5049;4,851;5,049
30.07.2020;0,5366;0,5473;0,5259;0;0;0;0;0,5259;0,5473;5,259;5,473
31.07.2020;0,534;0,5447;0,5233;0;0;0;0;0,5233;0,5447;5,233;5,447
01.08.2020;0,5316;0,5422;0,521;0;0;0;0;0,521;0,5422;5,21;5,422
02.08.2020;0,5345;0,5452;0,5238;0;0;0;0;0,5238;0,5452;5,238;5,452
03.08.2020;0,5424;0,5532;0,5316;0,495;0;0;0;0,495;0,5532;4,95;5,532
04.08.2020;0,609;0,6212;0,5968;0;0;0;0;0,5968;0,6212;5,968;6,212
05.08.2020;0,6978;0,7118;0,6838;0;0;0;0;0,6838;0,7118;6,838;7,118
06.08.2020;0,6898;0,7036;0,676;0;0;0;0;0,676;0,7036;6,76;7,036
07.08.2020;0,7275;0,7421;0,713;0,67;0;0;0;0,67;0,7421;6,7;7,421
08.08.2020;0,7451;0,76;0,7302;0,68;0;0;0;0,68;0,76;6,8;7,6
09.08.2020;0,7437;0,7586;0,7288;0;0;0;0;0,7288;0,7586;7,288;7,586
10.08.2020;0,7467;0,7616;0,7318;0;0;0;0;0,7318;0,7616;7,318;7,616
11.08.2020;0,7334;0,7481;0,7187;0;0;0;0;0,7187;0,7481;7,187;7,481
12.08.2020;0,6996;0,7136;0,6856;0;0;0;0;0,6856;0,7136;6,856;7,136
13.08.2020;0,6593;0,6725;0,6461;0;0;0;0;0,6461;0,6725;6,461;6,725
14.08.2020;0,6742;0,6877;0,6607;0;0;0;0;0,6607;0,6877;6,607;6,877
15.08.2020;0,7015;0,7155;0,6875;0;0;0;0;0,6875;0,7155;6,875;7,155
16.08.2020;0,7002;0,7142;0,6862;0;0;0;0;0,6862;0,7142;6,862;7,142
17.08.2020;0,7152;0,7295;0,7009;0;0;0;0;0,7009;0,7295;7,009;7,295
18.08.2020;0,7676;0,783;0,7522;0;0;0;0;0,7522;0,783;7,522;7,83
19.08.2020;0,8102;0,8264;0,794;0;0;0;0;0,794;0,8264;7,94;8,264
20.08.2020;0,812;0,8282;0,7958;0;0;0;0;0,7958;0,8282;7,958;8,282
21.08.2020;0,761;0,7762;0,7458;0;0;0;0;0,7458;0,7762;7,458;7,762
22.08.2020;0,657;0,6701;0,6439;0;0;0;0;0,6439;0,6701;6,439;6,701
23.08.2020;0,6612;0,6744;0,648;0;0;0;0;0,648;0,6744;6,48;6,744
24.08.2020;0,7016;0,7156;0,6876;0;0;0;0;0,6876;0,7156;6,876;7,156
25.08.2020;0,7783;0,7939;0,7627;0;0;0;0;0,7627;0,7939;7,627;7,939
26.08.2020;0,8063;0,8224;0,7902;0;0;0;0;0,7902;0,8224;7,902;8,224
27.08.2020;0,894;0,9119;0,8761;0;0;0;0;0,8761;0,9119;8,761;9,119
28.08.2020;0,888;0,9058;0,8702;0;0;0;0;0,8702;0,9058;8,702;9,058
29.08.2020;0,9471;0,966;0,9282;0;0;0;0;0,9282;0,966;9,282;9,66
30.08.2020;0,9515;0,9705;0,9325;0;0;0;0;0,9325;0,9705;9,325;9,705
31.08.2020;0,9676;0,987;0,9482;0;0;0;0;0,9482;0,987;9,482;9,87
01.09.2020;0,9999;1,0199;0,9799;0;0;0;0;0,9799;1,0199;9,799;10,199
02.09.2020;1,0909;1,1127;1,0691;0;0;0;0;1,0691;1,1127;10,691;11,127
03.09.2020;1,0906;1,1124;1,0688;0;0;0;0;1,0688;1,1124;10,688;11,124
04.09.2020;1,1347;1,1574;1,112;0;0;0;0;1,112;1,1574;11,12;11,574
05.09.2020;1,1627;1,186;1,1394;0;0;0;0;1,1394;1,186;11,394;11,86
06.09.2020;1,1682;1,1916;1,1448;0;0;0;0;1,1448;1,1916;11,448;11,916
07.09.2020;1,1717;1,1951;1,1483;0;0;0;0;1,1483;1,1951;11,483;11,951
08.09.2020;1,1275;1,1501;1,105;0;0;0;0;1,105;1,1501;11,05;11,501
09.09.2020;1,062;1,0832;1,0408;0;0;0;0;1,0408;1,0832;10,408;10,832
10.09.2020;1,0694;1,0908;1,048;0;0;0;0;1,048;1,0908;10,48;10,908
11.09.2020;1,0487;1,0697;1,0277;0;0;0;0;1,0277;1,0697;10,277;10,697
12.09.2020;0,9985;1,0185;0,9785;0,8559;0;0;0,0941;0,8559;1,0185;8,559;10,185
13.09.2020;1,0005;1,0205;0,9805;0;0;0;0;0,9805;1,0205;9,805;10,205
14.09.2020;1,0192;1,0396;0,9988;0;0;0;0;0,9988;1,0396;9,988;10,396
15.09.2020;1,0339;1,0546;1,0132;0;0;0;0;1,0132;1,0546;10,132;10,546
16.09.2020;1,0531;1,0742;1,032;0;0;0;0;1,032;1,0742;10,32;10,742
17.09.2020;1,1102;1,1324;1,088;0;0;0;0;1,088;1,1324;10,88;11,324
18.09.2020;1,1225;1,145;1,1001;0;0;0;0;1,1001;1,145;11,001;11,45
19.09.2020;1,1087;1,1309;1,0865;1,05;0;0;0;1,05;1,1309;10,5;11,309
20.09.2020;1,1077;1,1299;1,0855;0;0;0;0;1,0855;1,1299;10,855;11,299
21.09.2020;1,1217;1,1441;1,0993;0;0;0;0;1,0993;1,1441;10,993;11,441
22.09.2020;1,1541;1,1772;1,131;0;0;0;0;1,131;1,1772;11,31;11,772
23.09.2020;1,1588;1,182;1,1356;1,05;0;0;0;1,05;1,182;10,5;11,82
24.09.2020;1,1921;1,2159;1,1683;0;0;0;0;1,1683;1,2159;11,683;12,159
25.09.2020;1,186;1,2097;1,1623;0;0;0;0;1,1623;1,2097;11,623;12,097
26.09.2020;1,1607;1,1839;1,1375;0;1,26;0;0;1,1375;1,26;11,375;12,6
27.09.2020;1,1678;1,1912;1,1444;0;1,28;0;0;1,1444;1,28;11,444;12,8
28.09.2020;1,1814;1,205;1,1578;0;1,31;0;0;1,1578;1,31;11,578;13,1
29.09.2020;1,2515;1,2765;1,2265;0;1,35;0;0;1,2265;1,35;12,265;13,5
30.09.2020;1,2766;1,3021;1,2511;0;0;0;0;1,2511;1,3021;12,511;13,021
01.10.2020;1,2018;1,2258;1,1778;0;1,36;0;0;1,1778;1,36;11,778;13,6
02.10.2020;1,219;1,2434;1,1946;0;1,285;0;0;1,1946;1,285;11,946;12,85
03.10.2020;1,1962;1,2201;1,1723;0;1,35;0;0;1,1723;1,35;11,723;13,5
04.10.2020;1,1917;1,2155;1,1679;1;1,345;0;0;1;1,345;10;13,45
05.10.2020;1,2219;1,2463;1,1975;1,175;1,43;0;0;1,175;1,43;11,75;14,3
06.10.2020;1,3202;1,3466;1,2938;0;1,4294;0,1119;0;1,2938;1,4294;12,938;14,294
07.10.2020;1,3199;1,3463;1,2935;0;1,4169;0,1119;0;1,2935;1,4169;12,935;14,169
08.10.2020;1,3482;1,3752;1,3212;1,2725;1,4825;0;0;1,2725;1,4825;12,725;14,825
09.10.2020;1,3854;1,4131;1,3577;0;1,48;0;0;1,3577;1,48;13,577;14,8
10.10.2020;1,3691;1,3965;1,3417;1,195;1,4944;0,1119;0;1,195;1,4944;11,95;14,944
11.10.2020;1,3671;1,3944;1,3398;1,2175;1,4675;0;0;1,2175;1,4675;12,175;14,675
12.10.2020;1,4073;1,4354;1,3792;0;1,4794;0,1119;0;1,3792;1,4794;13,792;14,794
13.10.2020;1,4031;1,4312;1,375;0;1,475;0;0;1,375;1,475;13,75;14,75
14.10.2020;1,3898;1,4176;1,362;0;0;0;0;1,362;1,4176;13,62;14,176
15.10.2020;1,4191;1,4475;1,3907;0;1,4975;0;0;1,3907;1,4975;13,907;14,975
16.10.2020;1,4463;1,4752;1,4174;0;1,52;0;0;1,4174;1,52;14,174;15,2
17.10.2020;1,4867;1,5164;1,457;0;1,6025;0;0;1,457;1,6025;14,57;16,025
18.10.2020;1,4831;1,5128;1,4534;0;1,5919;0,1119;0;1,4534;1,5919;14,534;15,919
19.10.2020;1,5009;1,5309;1,4709;0;1,59;0;0;1,4709;1,59;14,709;15,9
20.10.2020;1,5265;1,557;1,496;0;1,63;0;0;1,496;1,63;14,96;16,3
21.10.2020;1,512;1,5422;1,4818;1,375;1,6;0;0;1,375;1,6;13,75;16
22.10.2020;1,5018;1,5318;1,4718;1,43;1,59;0;0;1,43;1,59;14,3;15,9
23.10.2020;1,53;1,5606;1,4994;0;1,61;0;0;1,4994;1,61;14,994;16,1
24.10.2020;1,5392;1,57;1,5084;0;1,56;0;0;1,5084;1,57;15,084;15,7
25.10.2020;1,5343;1,565;1,5036;0;0;0;0;1,5036;1,565;15,036;15,65
26.10.2020;1,5566;1,5877;1,5255;0;1,575;0;0;1,5255;1,5877;15,255;15,877
27.10.2020;1,5223;1,5527;1,4919;0;1,59;0;0;1,4919;1,59;14,919;15,9
28.10.2020;1,4889;1,5187;1,4591;0;1,6;0;0;1,4591;1,6;14,591;16
29.10.2020;1,4719;1,5013;1,4425;0;1,57;0;0;1,4425;1,57;14,425;15,7
30.10.2020;1,4215;1,4499;1,3931;0;1,51;0;0;1,3931;1,51;13,931;15,1
31.10.2020;1,3656;1,3929;1,3383;0;1,4;0;0;1,3383;1,4;13,383;14
01.11.2020;1,3525;1,3796;1,3255;0;0;0;0;1,3255;1,3796;13,255;13,796
02.11.2020;1,3371;1,3638;1,3104;1,245;1,4;0;0;1,245;1,4;12,45;14
03.11.2020;1,3145;1,3408;1,2882;0;1,45;0;0;1,2882;1,45;12,882;14,5
04.11.2020;1,3689;1,3963;1,3415;0;1,5;0;0;1,3415;1,5;13,415;15
05.11.2020;1,3988;1,4268;1,3708;0;1,4925;0;0;1,3708;1,4925;13,708;14,925
06.11.2020;1,4395;1,4683;1,4107;1,35;1,51;0;0;1,35;1,51;13,5;15,1
07.11.2020;1,3816;1,4092;1,354;1,26;1,46;0;0;1,26;1,46;12,6;14,6
08.11.2020;1,3839;1,4116;1,3562;0;1,44;0;0;1,3562;1,44;13,562;14,4
09.11.2020;1,4049;1,433;1,3768;0;1,53;0;0;1,3768;1,53;13,768;15,3
10.11.2020;1,4051;1,4332;1,377;0;1,525;0;0;1,377;1,525;13,77;15,25
11.11.2020;1,412;1,4402;1,3838;0;1,495;0;0;1,3838;1,495;13,838;14,95
12.11.2020;1,4294;1,458;1,4008;0;1,4925;0;0;1,4008;1,4925;14,008;14,925
13.11.2020;1,4178;1,4462;1,3894;0;1,4975;0;0;1,3894;1,4975;13,894;14,975
14.11.2020;1,3932;1,4211;1,3653;1,26;1,4825;0;0;1,26;1,4825;12,6;14,825
15.11.2020;1,3854;1,4131;1,3577;1,28;0;0;0;1,28;1,4131;12,8;14,131
16.11.2020;1,4105;1,4387;1,3823;0;1,535;0;0;1,3823;1,535;13,823;15,35
17.11.2020;1,4194;1,4478;1,391;1,295;1,5;0;0;1,295;1,5;12,95;15
18.11.2020;1,3881;1,4159;1,3603;0;1,43;0;0;1,3603;1,43;13,603;14,3
19.11.2020;1,3714;1,3988;1,344;0;1,42;0;0;1,344;1,42;13,44;14,2
20.11.2020;1,331;1,3576;1,3044;0;1,4125;0;0;1,3044;1,4125;13,044;14,125
21.11.2020;1,2929;1,3188;1,267;0;1,415;0;0;1,267;1,415;12,67;14,15
22.11.2020;1,2922;1,318;1,2664;0;1,4;0;0;1,2664;1,4;12,664;14
23.11.2020;1,3123;1,3385;1,2861;0;1,4125;0;0;1,2861;1,4125;12,861;14,125
24.11.2020;1,3769;1,4044;1,3494;0;1,5325;0;0;1,3494;1,5325;13,494;15,325
25.11.2020;1,4171;1,4454;1,3888;0;1,735;0;0;1,3888;1,735;13,888;17,35
26.11.2020;1,4407;1,4695;1,4119;0;1,52;0;0;1,4119;1,52;14,119;15,2
27.11.2020;1,4393;1,4681;1,4105;0;1,5275;0;0;1,4105;1,5275;14,105;15,275
28.11.2020;1,4642;1,4935;1,4349;1,38;1,555;0;0;1,38;1,555;13,8;15,55
29.11.2020;1,4733;1,5028;1,4438;0;1,5675;0;0;1,4438;1,5675;14,438;15,675
30.11.2020;1,4793;1,5089;1,4497;0;1,6175;0;0;1,4497;1,6175;14,497;16,175
01.12.2020;1,5073;1,5374;1,4772;1,42;1,62;0;0;1,42;1,62;14,2;16,2
02.12.2020;1,5173;1,5476;1,487;1,405;1,5725;0;0;1,405;1,5725;14,05;15,725
03.12.2020;1,4868;1,5165;1,4571;1,435;1,575;0;0;1,435;1,575;14,35;15,75
04.12.2020;1,4447;1,4736;1,4158;0;1,495;0;0;1,4158;1,495;14,158;14,95
05.12.2020;1,462;1,4912;1,4328;1,415;1,53;0;0;1,415;1,53;14,15;15,3
06.12.2020;1,4495;1,4785;1,4205;1,38;1,53;0;0;1,38;1,53;13,8;15,3
07.12.2020;1,4501;1,4791;1,4211;1,335;1,52;0;0;1,335;1,52;13,35;15,2
08.12.2020;1,4302;1,4588;1,4016;1,385;1,54;0;0;1,385;1,54;13,85;15,4
09.12.2020;1,4521;1,4811;1,4231;1,3825;1,5975;0;0;1,3825;1,5975;13,825;15,975
10.12.2020;1,4736;1,5031;1,4441;1,37;1,61;0;0;1,37;1,61;13,7;16,1
11.12.2020;1,5512;1,5822;1,5202;1,535;1,625;0;0;1,5202;1,625;15,202;16,25
12.12.2020;1,5698;1,6012;1,5384;1,5375;1,6525;0;0;1,5375;1,6525;15,375;16,525
13.12.2020;1,5684;1,5998;1,537;1,5125;1,65;0;0;1,5125;1,65;15,125;16,5
14.12.2020;1,5798;1,6114;1,5482;1,5425;1,6725;0;0;1,5425;1,6725;15,425;16,725
15.12.2020;1,663;1,6963;1,6297;1,6;1,715;0;0;1,6;1,715;16;17,15
16.12.2020;1,6883;1,7221;1,6545;1,6;1,78;0;0;1,6;1,78;16;17,8
17.12.2020;1,6437;1,6766;1,6108;1,5625;1,66;0;0;1,5625;1,6766;15,625;16,766
18.12.2020;1,5897;1,6215;1,5579;1,5575;1,6575;0;0;1,5575;1,6575;15,575;16,575
19.12.2020;1,5626;1,5939;1,5313;1,5;1,62;0;0;1,5;1,62;15;16,2
20.12.2020;1,5627;1,594;1,5314;1,5;0;0;0;1,5;1,594;15;15,94
21.12.2020;1,5714;1,6028;1,54;0;1,6425;0;0;1,54;1,6425;15,4;16,425
22.12.2020;1,6419;1,6747;1,6091;1,635;1,7275;0;0;1,6091;1,7275;16,091;17,275
23.12.2020;1,7397;1,7745;1,7049;0;0;0;0;1,7049;1,7745;17,049;17,745
24.12.2020;1,7086;1,7428;1,6744;0;0;0;0;1,6744;1,7428;16,744;17,428
25.12.2020;1,7326;1,7673;1,6979;0;0;0;0;1,6979;1,7673;16,979;17,673
26.12.2020;1,7377;1,7725;1,7029;0;1,8175;0;0;1,7029;1,8175;17,029;18,175
27.12.2020;1,7402;1,775;1,7054;0;1,81;0;0;1,7054;1,81;17,054;18,1
